latitude	longitutde
38.97173142	-76.86981041
38.97200344	-76.89887932
38.96271189	-76.90480232
38.91775903	-76.92715647
38.99641746	-76.90309806
38.99632776	-76.90209482
38.99861686	-76.91353421
38.99998361	-76.91149125
38.93318367	-76.8936775
38.92730088	-76.90099313
38.93758351	-76.85569619
38.92992109	-76.85472988
38.96715977	-76.95123196
38.96696027	-76.95621252
39.03868481	-76.9377559
39.03357868	-76.92840982
39.02258562	-76.93761683
39.04380082	-76.93397289
39.03260217	-76.9441033
38.92071111	-76.90864779
38.91734167	-76.91879217
38.99442635	-76.93162632
38.99518023	-76.93126515
38.98567757	-76.93695156
38.99305512	-76.93308902
38.99042126	-76.93473126
38.98816533	-76.9355637
39.00300156	-76.93073827
38.9978624	-76.93135637
38.99625208	-76.93207181
39.00351815	-76.93055266
38.99682836	-76.9317699
38.98658858	-76.93517906
38.96684981	-76.95750795
38.96631431	-76.86816053
38.96519896	-76.86786604
39.035335	-76.94127088
39.01846795	-76.95450172
39.02404069	-76.93958995
39.01862442	-76.95962071
38.96629292	-76.94752884
38.91733172	-76.97621028
38.91471443	-76.98796434
38.96754557	-76.95874648
39.2685081	-76.56006671
39.57508025	-76.13192713
39.57518141	-76.12055411
39.44200648	-76.3638809
39.43664433	-76.37694332
39.44194927	-76.34522629
39.35520983	-76.48782542
39.3510473	-76.49511856
39.34718026	-76.50401817
39.34462217	-76.50948329
39.39962358	-76.42788364
39.36157497	-76.47613173
39.3906167	-76.43683088
39.37911448	-76.44874858
39.37197402	-76.45741353
39.44197646	-76.35032692
39.44195973	-76.34887818
39.44212223	-76.35237861
39.43662092	-76.37666513
39.42659955	-76.39146293
39.4104154	-76.41467943
39.429704	-76.38747104
39.41030239	-76.41529745
39.50098003	-76.22580692
39.49402242	-76.23562983
39.475964	-76.26679709
39.4805246	-76.26065673
39.49705215	-76.23178667
39.471115	-76.27632264
39.48479626	-76.24889771
39.49345875	-76.23766343
39.47907376	-76.2649612
39.52742303	-76.18947838
39.53187727	-76.18066515
39.52990862	-76.18447583
39.52649586	-76.19038345
39.57980314	-76.11415458
39.57554895	-76.1294414
39.56924144	-76.13929466
39.46153875	-76.29873571
39.45048614	-76.32280603
39.50457639	-76.21746431
39.44000724	-76.37178804
39.44166223	-76.36275485
39.43338231	-76.38103882
39.52166116	-76.19745819
39.51297247	-76.20675464
39.49962033	-76.22803656
39.5217632	-76.19729749
39.50927456	-76.21066054
39.50586538	-76.21548118
39.44195587	-76.34814244
39.46536025	-76.28910097
39.46477296	-76.29124092
39.55380089	-76.15742108
39.54053143	-76.17165439
39.55340537	-76.15733832
39.53797252	-76.17352327
39.58437302	-76.0968104
39.58524856	-76.08956058
39.35621213	-76.48654639
39.32754261	-76.52493752
39.48228017	-76.25361176
39.58107556	-76.10499053
39.57962271	-76.1082532
39.50283433	-76.22333528
39.50314699	-76.22241058
39.30538795	-76.53075023
39.46629243	-76.28822014
39.45222284	-76.31989213
39.3670127	-76.46733273
39.36147409	-76.477292
39.35469198	-76.49055725
39.35088606	-76.49854733
39.35244372	-76.49509177
39.34390527	-76.51141276
39.38884708	-76.4393388
39.37634496	-76.45250105
39.36945532	-76.46263088
39.51520506	-76.20469772
39.50968976	-76.21053257
39.50455036	-76.21886852
39.58546132	-76.08365211
39.30846085	-76.53146771
38.37139077	-75.52877456
39.15731693	-76.72523588
39.17925011	-76.78684023
39.2097162	-76.74221363
39.18284654	-76.78112506
39.17642862	-76.79167812
39.18215187	-76.78232214
39.13548149	-76.85314571
39.13038047	-76.86104209
39.12549465	-76.83162509
39.12558304	-76.82324804
39.13601423	-76.8175914
39.12259338	-76.82558872
39.20904509	-76.74368674
39.19224687	-76.7600056
39.19103877	-76.77223821
39.20649855	-76.74877752
39.20169861	-76.75819883
39.1910126	-76.77278236
39.13290045	-76.85733128
39.16973163	-76.72977117
39.11975188	-76.86869446
39.11323004	-76.87561814
39.12433828	-76.86543224
39.11290202	-76.87629039
39.12279366	-76.86755747
39.11698499	-76.8716334
39.11232325	-76.87729182
39.13152224	-76.82249798
39.12629791	-76.82388743
39.13207924	-76.82200063
39.17235199	-76.79863181
39.16011697	-76.82060973
39.17464407	-76.79473415
39.15663613	-76.8294904
39.08616167	-76.84957618
39.07287509	-76.82855214
39.15229695	-76.83762161
39.14407791	-76.84448262
39.15109536	-76.83955981
39.14032812	-76.84775511
39.17220037	-76.73429485
39.12320941	-76.76685333
39.14787352	-76.82128011
39.14460496	-76.82923275
39.10822526	-76.85434182
39.10340519	-76.8560397
39.10878698	-76.85432142
39.10368606	-76.85614478
39.12595106	-76.86512045
39.12902066	-76.76454791
39.169714	-76.73001731
39.17821949	-76.74017421
39.11431729	-76.77792738
39.10451164	-76.79149639
39.09802096	-76.79954203
39.08136327	-76.81879581
39.09695214	-76.80614916
39.08750134	-76.81253285
39.09723907	-76.80309448
38.96305506	-76.64166181
38.96434038	-76.63550133
38.95846375	-76.66678424
38.96059337	-76.65664382
39.16102987	-76.7226197
39.15664835	-76.7268925
38.97230166	-76.54157301
38.98432177	-76.58554439
38.97876456	-76.6102833
38.96857451	-76.62756356
38.97321309	-76.62029083
38.97297269	-76.54147995
39.14114694	-76.81576555
39.11813452	-76.82959901
39.10768035	-76.83876176
39.11724651	-76.83051058
39.10102492	-76.84514531
39.15997822	-76.72686738
39.17936031	-76.74277024
38.97192439	-76.54143067
38.96954504	-76.54347003
38.98340069	-76.60067342
38.93296047	-76.56836522
38.92726237	-76.56725799
38.89095626	-76.55027221
39.15530479	-76.7255598
38.96335319	-76.54632845
38.95784332	-76.5504889
38.95041911	-76.55557983
38.94124186	-76.56262707
39.10504932	-76.79026677
39.10296083	-76.7931601
39.09861642	-76.81144349
39.08352915	-76.81663198
39.09864908	-76.81157348
39.08984884	-76.8094426
39.10071867	-76.82348058
39.09915731	-76.81222574
39.09931686	-76.82751794
39.10044279	-76.81827782
39.09430297	-76.84053242
39.15348496	-76.73771036
39.14299016	-76.75434902
39.13607762	-76.85200174
39.13103798	-76.86070807
39.1505791	-76.83991956
39.14070856	-76.84726881
39.12282511	-76.8668597
38.39273259	-75.55802146
38.36969273	-75.53528214
39.05881993	-76.92571211
39.05221729	-76.9301204
39.0550394	-76.92477936
39.0829072	-76.89888244
39.11700272	-76.87308806
39.08785251	-76.89580991
39.07184037	-76.90696362
39.06585706	-76.9136279
39.05646169	-76.92791029
39.04675877	-76.95210945
39.0203586	-76.95067028
39.05441752	-76.97066889
39.05076956	-76.95348486
39.0443051	-76.95111891
39.05171066	-76.95301843
39.05441559	-76.97068439
39.05193806	-76.95371891
39.02080595	-76.94776053
39.03496671	-76.91801591
38.99352649	-76.8832851
38.98260251	-76.89204956
38.96451166	-76.84501022
38.94778814	-76.85105062
38.95279846	-76.74162929
39.05830206	-76.92642576
39.04953902	-76.93130237
39.04539643	-76.93910661
39.06878664	-76.87832223
39.05581492	-76.89184493
39.08135152	-76.89953736
39.05628487	-76.88893252
39.0893443	-76.87796032
39.08749125	-76.87818786
39.10159025	-76.86137977
39.10214196	-76.86990945
39.09623511	-76.85578591
39.10259027	-76.87210181
39.09972214	-76.83858088
39.09644349	-76.85121053
39.0938273	-76.85476828
39.10115153	-76.85373175
39.09500095	-76.84061388
39.09387858	-76.85458491
38.94522388	-76.77177814
38.9443899	-76.78215463
39.0475803	-76.89665911
39.03431543	-76.89914204
39.03454228	-76.91440903
39.04461894	-76.89944891
39.03504061	-76.89848833
39.03712317	-76.90893062
39.04319677	-76.8467842
39.05111615	-76.84200495
38.99618228	-76.87624
38.99643994	-76.87550193
38.99178377	-76.88573335
39.01696936	-76.92791155
39.0106603	-76.92878485
39.01690853	-76.93311398
39.01586984	-76.92857611
39.01044861	-76.92880276
39.02315057	-76.90681738
39.02459608	-76.92053504
39.02358677	-76.90791815
39.02174184	-76.92573283
39.02216594	-76.85718345
39.00975756	-76.862236
39.02870232	-76.85398741
39.00991959	-76.86220028
39.02930979	-76.89996535
39.08541608	-76.89644552
39.04659177	-76.84468261
39.03688868	-76.85022283
39.04696558	-76.84449396
39.0332043	-76.85381543
39.03679474	-76.85044707
39.0720058	-76.82882753
39.0531121	-76.8413466
39.01845306	-76.89329972
38.99517385	-76.87996316
38.98458882	-76.89084963
39.02583864	-76.95209677
39.02050317	-76.93695916
39.02020151	-76.95208733
39.02685198	-76.90123375
39.07683376	-76.87635155
39.07901216	-76.88367167
39.06580573	-76.91326311
39.06257757	-76.91617267
39.05889919	-76.9218305
39.06999295	-76.90884166
39.06126496	-76.92023195
39.04787461	-76.93923402
39.00139243	-76.86671324
38.9991167	-76.86922568
39.00400839	-76.8641482
38.99938737	-76.8684461
38.96437469	-76.84612932
39.09374966	-76.84117983
39.08802272	-76.84634236
39.09418962	-76.84053168
38.96442684	-76.8461491
39.10998197	-76.87851295
39.09665824	-76.87421911
39.09386705	-76.8907526
39.10503459	-76.88078406
39.0924887	-76.89235659
39.08715669	-76.85989524
39.08531201	-76.86192026
39.09372755	-76.85477049
39.08734812	-76.86196226
39.03878959	-76.94421389
39.02073598	-76.92762855
39.03687201	-76.94558491
39.03265555	-76.94340761
39.03323881	-76.94501998
38.95359097	-76.72633283
38.95495917	-76.71631272
39.02336437	-76.95257967
39.01935923	-76.95408177
39.02991451	-76.94512929
39.01820946	-76.95354456
38.96420335	-76.8444794
38.96463612	-76.84406257
39.22893256	-76.62695833
39.22943394	-76.63564746
39.24242388	-76.580237
39.24090464	-76.58743354
39.24088792	-76.59042808
39.27916733	-76.7264566
39.28401429	-76.73459277
39.2458456	-76.5766486
39.24085682	-76.59193544
39.23190705	-76.62161
39.23794418	-76.61447814
39.24080126	-76.59833088
39.24053404	-76.60600111
39.30219044	-76.74300826
39.29276545	-76.74192817
39.28660524	-76.73867803
39.2500972	-76.67972356
39.24022104	-76.69667104
39.18358035	-76.78033026
39.17755686	-76.78980046
39.18207721	-76.79474479
39.17623246	-76.79348788
39.18072532	-76.78547391
39.17483006	-76.7954231
39.27210642	-76.72298929
39.26480511	-76.71092167
39.26088531	-76.70371172
39.18558119	-76.79764774
39.18440808	-76.79564077
39.30709603	-76.75076696
39.20634547	-76.74917498
39.20373527	-76.7542877
39.19237667	-76.77133265
39.21089086	-76.74005363
39.24495279	-76.6885517
39.24596711	-76.68669474
39.23728562	-76.70707829
39.23068588	-76.71368944
39.21885341	-76.71179155
39.22090359	-76.72228319
39.21749665	-76.72782689
39.21328487	-76.73516284
39.21822762	-76.70710634
39.21870763	-76.70005374
39.24229488	-76.69248272
39.22280253	-76.68629129
39.23941744	-76.70102823
39.17955957	-76.78636493
39.17080523	-76.80228734
39.16018448	-76.82419345
39.21694482	-76.72840712
39.21556595	-76.73063117
39.27646769	-76.72515503
39.27308306	-76.72396927
39.25835556	-76.6981112
39.28060364	-76.72848771
39.30753466	-76.76446057
39.30703308	-76.76989083
39.30800487	-76.75962207
39.25534174	-76.68837558
39.24607376	-76.68680798
39.25432466	-76.6840965
39.23379808	-76.66198935
39.2333269	-76.66455828
39.22764644	-76.67656901
39.21978479	-76.71406659
39.22229349	-76.69003013
39.22106474	-76.6945427
39.23094581	-76.64443031
39.23055584	-76.64206383
39.23230708	-76.65160921
39.23014963	-76.63987308
39.21090371	-76.74056975
39.24543182	-76.69174325
39.20315922	-76.75618907
39.19748129	-76.76634072
39.18909653	-76.77546193
39.23589417	-76.70968929
39.22902212	-76.71511216
39.22415011	-76.71890167
39.22558889	-76.71880003
39.26046459	-76.67386899
39.24748384	-76.68549514
39.24124994	-76.69454105
39.21512756	-76.73213152
39.21370987	-76.73495673
39.17111198	-76.80205736
39.17139131	-76.80315799
39.20735353	-76.74772176
39.15792657	-76.82475591
38.80656169	-77.57102197
38.94571909	-77.296335
38.97847669	-77.42137077
38.95986226	-77.35442734
38.8874502	-77.2190438
38.87057261	-77.2202393
38.85641511	-77.22026742
38.93107051	-77.21183995
38.87026552	-77.4433434
38.9020731	-77.43788292
38.93382366	-77.23322094
38.95490753	-77.35660329
38.94832671	-77.35896454
38.95798394	-77.40811979
38.95095197	-77.36172325
38.84615763	-77.431511
38.83463183	-77.45707014
38.80619485	-77.5723256
38.87835835	-77.22126875
38.92146732	-77.21675233
38.93354603	-77.42975779
38.95485961	-77.43075084
38.84649578	-77.43087615
38.91372848	-77.21773781
38.90141901	-77.21575593
38.80426796	-77.58012615
38.96446556	-77.18195604
38.96198478	-77.18748965
38.89434982	-77.21590176
38.95606056	-77.19316771
38.93986531	-77.2059897
38.93230606	-77.21099394
38.93254154	-77.21586781
38.89544293	-77.21520658
38.8572095	-77.43494772
38.84485354	-77.43545417
38.84329513	-77.44022458
38.84520032	-77.43624167
38.91953756	-77.2171613
38.93593429	-77.26236213
38.95715731	-77.19292759
38.95198931	-77.19631757
38.92470952	-77.2150482
38.98770119	-77.15924561
38.98121305	-77.17355182
38.96188448	-77.41983149
38.95982882	-77.41316983
38.95722779	-77.43917965
38.97855776	-77.42752454
38.97937829	-77.42826321
38.97786441	-77.17735911
38.97041322	-77.17938456
38.9563658	-77.35571986
38.9467595	-77.35889502
38.99327269	-77.43298059
38.98835053	-77.42953244
38.99803662	-77.43468435
39.00622987	-77.4425979
39.00388591	-77.43825509
38.88720097	-77.02060162
38.91358702	-76.99134683
38.91120009	-76.9980357
38.91006991	-77.00133819
38.88660482	-77.02168234
38.86684134	-77.44095276
38.85903009	-77.22019027
38.31626084	-77.50310577
38.30113937	-77.50406542
38.29144894	-77.50752407
38.26942427	-77.51372565
38.25141935	-77.50969313
38.27131057	-77.51438703
38.32624327	-77.50206672
38.23981399	-77.49999967
38.27947968	-77.5117503
38.34722828	-77.48453745
38.33311839	-77.49771028
38.23445057	-77.4997108
38.22727216	-77.49923535
38.20072457	-77.49987645
38.480943	-78.80986665
38.4673775	-78.82021698
38.55518193	-78.39548066
38.4495001	-78.83780121
38.42212187	-78.83859754
38.43785684	-78.84900532
38.46586426	-78.82062618
38.80844495	-77.57232045
38.48344757	-77.3941725
38.45244264	-77.41095614
38.46606549	-77.40757048
38.81204556	-77.52299937
38.6394001	-77.28917309
38.62941523	-77.29306334
38.833858	-77.46034987
38.82997624	-77.4770661
38.83674458	-77.4502497
38.83875905	-77.44542859
38.8349539	-77.45576277
38.8273164	-77.48890318
38.82475127	-77.50063152
38.66202668	-77.27675243
38.37811864	-77.45777041
38.36056028	-77.47150405
38.35439879	-77.47644367
38.52532813	-78.43087332
38.4111312	-78.54777727
38.43601366	-78.49027024
38.73858046	-78.44552468
38.71911817	-78.46858843
38.67283062	-78.45725605
38.62378042	-78.4797901
38.59410903	-77.31643983
38.57540321	-77.32843737
38.66393666	-77.26811826
38.6495836	-77.28385135
38.64739419	-77.28506012
38.80520742	-77.58009977
38.82604041	-77.7216895
38.81258078	-77.52103513
38.61933991	-77.29769958
38.81435104	-77.63276629
38.82442251	-77.71510736
38.52484854	-77.36670921
38.50460052	-77.37949144
38.56332399	-77.33774985
38.54733234	-77.34517433
38.43398422	-77.41664796
38.40595902	-77.4322221
38.67560358	-77.23775299
38.61583448	-77.3000146
38.61064493	-77.30473598
38.37926949	-77.45406482
38.60773587	-77.30788665
38.90752033	-77.95790054
38.90132912	-77.92698289
38.90806929	-77.96862227
38.80881273	-77.56281856
38.48611119	-78.45281501
38.74729823	-78.44156469
38.81259122	-77.54974359
38.80583323	-77.57360797
38.48641299	-78.80777968
38.67788882	-77.23469324
38.66817915	-77.2689359
38.86783527	-77.44164231
39.65125728	-77.85908693
39.65174571	-77.88465137
39.32619246	-77.01319632
39.33821474	-77.05320658
39.32279537	-77.0050638
39.34046664	-77.06328682
39.29660722	-76.82548521
39.29643154	-76.83643202
39.29671412	-76.8179154
39.2969371	-76.81154062
39.29666936	-76.82036925
39.30441452	-76.90975907
39.30711041	-76.93513429
39.30532673	-76.79526008
39.30058341	-76.80272468
39.30999388	-76.95632202
39.33210561	-77.03214562
39.32204794	-76.99835121
39.29606579	-76.84636987
39.2965348	-76.85584769
39.30128811	-76.87082274
39.30002366	-76.86769225
39.30473095	-76.89429593
39.3071541	-76.78791071
39.30718011	-76.77954743
39.33687692	-77.0456523
39.60456952	-77.71833557
39.65134135	-77.87749834
39.5703285	-77.62093714
39.61900788	-77.78784144
39.60657613	-77.75676364
39.65355863	-77.91400024
39.6531976	-77.90771702
39.56359717	-77.62124476
39.59819998	-77.66057137
39.60286108	-77.7021573
39.60610536	-77.7467709
39.60571185	-77.72561963
39.65149917	-77.87093044
39.64553312	-77.8402761
39.63026047	-77.80850978
39.62538091	-77.79778604
39.08071365	-77.50077055
39.09200963	-77.52366962
39.12672096	-77.58668224
39.05049175	-77.43919186
39.05421289	-77.44665481
39.06269056	-77.46386265
39.04677226	-77.43690463
39.07373155	-77.48641233
39.0705122	-77.47976888
39.10717015	-77.57838419
39.11857931	-77.58318542
39.11027344	-77.58791385
39.03318411	-77.13737793
39.04498246	-77.14891737
38.97969069	-77.06168414
39.05236879	-77.11767015
39.05294309	-77.11881225
39.01332357	-77.07990136
39.00683765	-77.0709376
39.00649933	-77.08252593
39.02043273	-77.10442538
39.02945072	-77.11777263
39.02163963	-77.10556378
39.02603401	-77.110386
39.02889796	-77.07755701
39.02567535	-77.07641133
39.02860802	-77.07734754
39.02573272	-77.07657234
39.02551384	-77.07942405
39.39892738	-77.33528532
39.40414601	-77.37861329
39.40147819	-77.3371917
39.40075406	-77.40659022
39.0121562	-77.09279997
39.21053227	-77.6662613
39.18178867	-77.66556693
39.18152417	-77.65524995
39.15896564	-77.63763873
39.43892351	-77.49052319
39.4136583	-77.47312582
39.43512004	-77.48901684
39.42340917	-77.4856448
39.53260733	-77.60511053
39.03003878	-77.07995036
39.03006747	-77.07998256
39.0138253	-77.07486174
39.00723485	-77.07057599
39.00866501	-77.07959986
39.05359537	-77.13655896
39.05338085	-77.13427445
39.05429042	-77.14016854
39.05428324	-77.14273802
39.01843709	-77.07789197
39.01749407	-77.07794123
39.0302478	-77.12323346
39.05284736	-77.12172846
39.05268793	-77.12348328
39.05484885	-77.14881121
39.05276045	-77.11569465
39.0148334	-77.09600285
39.01707959	-77.09971954
39.40434756	-77.36717564
39.41599572	-77.47681042
39.10084072	-77.54997062
39.13666018	-77.59610037
39.13317894	-77.59336075
39.44124105	-77.49387512
39.14282343	-77.60445627
39.10628899	-77.58580694
39.13666041	-77.59634124
39.40190945	-77.44718315
39.39550089	-77.35353376
39.40681441	-77.46870655
39.3996344	-77.42490204
39.40031974	-77.40155056
39.40614722	-77.46757217
39.39653275	-77.32994787
39.4256889	-77.48815405
39.41513659	-77.47589936
39.06264724	-77.12487585
39.05711113	-77.11977548
39.06045817	-77.12593029
39.05586807	-77.1213169
39.05890195	-77.12537861
26.12740971	-80.36688211
26.12774753	-80.36820978
26.13275267	-80.38929935
26.12676241	-80.36456066
26.12704652	-80.36555409
26.1296949	-80.37638912
26.12917984	-80.37422723
26.13164668	-80.38456442
26.13162172	-80.38445989
26.14305698	-80.47094448
26.14522074	-80.53721566
26.12088992	-80.35297421
26.12376276	-80.35878014
38.86759674	-82.13071308
38.81035476	-82.10936765
38.83780878	-82.14535164
38.79745852	-82.09805701
38.82057245	-82.12166085
38.76900743	-82.03504662
38.78174099	-82.07199293
38.78829403	-82.0891949
38.94375725	-82.11139969
38.92453742	-82.11802398
38.9410191	-82.11247229
38.93381318	-82.09264788
38.46790074	-81.91050312
38.45528831	-81.88550897
38.83068146	-82.13553506
38.77852562	-82.06726048
38.89984439	-82.13227899
38.8681114	-82.12801261
38.85408826	-82.13671759
38.66636356	-81.96883143
38.62632349	-81.98347839
38.78917889	-82.09188349
38.79836787	-82.09859584
38.76165196	-82.00419255
38.71009387	-81.97069545
38.77153826	-82.05339348
38.50426695	-81.93182797
38.54037562	-81.9643202
38.57317938	-82.01489668
38.60862427	-81.99794304
38.59211622	-82.00489063
38.57983098	-82.00719966
38.57722842	-82.01565021
38.48443656	-81.92981241
38.47733491	-81.92041146
38.54691355	-81.9758503
38.56680827	-82.00646707
38.57338009	-82.01061118
38.82352089	-82.17269725
38.82558272	-82.16881439
38.92154539	-82.11069539
37.35855618	-80.88810525
37.29590259	-81.16947792
37.31491707	-81.26266509
38.09873971	-81.38759299
38.12995306	-81.38919084
38.08090277	-81.38414728
38.44233566	-81.83617036
37.31996603	-81.25897934
37.32005594	-81.23818637
37.32106585	-81.25473693
38.17022233	-81.44703587
38.15752265	-81.44744956
38.15473026	-81.44656841
38.16166213	-81.44833513
38.15456234	-81.44684064
38.15113687	-81.44715939
38.21391357	-81.5278296
38.19310016	-81.48843123
38.13926824	-81.44800136
38.13308626	-81.43138894
38.35941543	-81.6335018
38.36031974	-81.70082263
38.36162282	-81.71787618
38.2191791	-81.53449731
38.23830513	-81.56059165
38.19868936	-81.50966965
38.2823406	-81.57029705
38.25931311	-81.57364011
37.41930808	-81.41907194
38.39884138	-81.77729923
38.38474087	-81.76224769
38.40862387	-81.79246678
38.36204634	-81.73238418
38.4245865	-81.81031568
38.40701981	-81.79153626
38.13273781	-81.41888544
38.11837457	-81.38805939
38.1335608	-81.40533008
38.31266946	-81.55379552
38.02143339	-81.35491999
37.99024116	-81.31650388
37.99102996	-81.32829932
38.37625648	-81.75370943
38.36993061	-81.74607379
38.36324184	-81.72442258
38.26135702	-81.56977079
38.31697343	-81.55593783
38.30545734	-81.56363109
38.32347056	-81.57101347
38.33188898	-81.58438162
38.31762208	-81.55928269
38.33924671	-81.60959922
38.35006562	-81.62000404
38.33581229	-81.59962172
38.34340355	-81.61303616
38.44032968	-81.83190248
38.42897106	-81.8195
38.4485251	-81.84994389
38.35483303	-81.6522746
38.3596401	-81.63922633
38.35399027	-81.62904213
38.35614098	-81.65142657
38.35770743	-81.65642296
38.36392411	-81.6799222
37.55650308	-81.11362876
37.53911826	-80.98707804
37.53104189	-81.01355587
37.52209543	-81.1107722
37.55029012	-81.11470809
37.51567032	-80.97572625
37.50768324	-80.98726825
37.50697107	-81.11000585
37.47814782	-80.63547707
37.47785293	-80.63981436
37.46282332	-80.66519709
37.40349457	-81.06142694
37.37228661	-81.04988379
37.36878447	-81.09468729
37.40853891	-81.07746061
37.36295815	-81.04686585
37.35776625	-81.14198104
37.36227702	-81.11391923
37.47800173	-81.07324236
37.45064028	-81.00686509
37.4310831	-81.06743826
37.49753114	-81.08773306
37.45432957	-81.00719393
37.41389117	-81.07166328
33.04306287	-97.11801594
33.04111136	-97.12004202
33.03910392	-97.12051553
33.04427556	-97.11832571
32.83791453	-96.90365606
32.83702444	-96.96162765
32.83699214	-96.95535744
32.88532822	-96.89769621
32.85753457	-96.88938989
32.87431161	-96.89751514
32.83511541	-96.90712339
32.82666364	-96.87664085
32.81775304	-96.86778932
32.82209721	-96.87744687
32.83693421	-96.94833418
32.83702273	-96.93202749
32.83702243	-96.95219577
32.81135303	-96.86402731
32.76778922	-96.88028562
32.83691163	-96.91683837
32.86803023	-96.89765364
32.76637424	-96.90136173
32.76785868	-96.8759007
32.81421329	-96.86686353
32.76789201	-96.87193602
32.77001138	-97.02787885
32.76637271	-97.02875791
32.72105942	-97.02281785
32.70226295	-97.02419427
32.71828031	-97.0237964
32.67859155	-97.02719612
32.74105652	-97.01991534
32.73325717	-97.01965546
32.67650004	-97.02773817
32.72261397	-97.06258146
32.71134023	-97.06266301
32.77940741	-97.06111169
32.73868353	-97.06237928
32.77439447	-97.06184764
32.75891964	-97.06326308
33.20460301	-97.13588297
33.20485351	-97.13603666
33.1208801	-97.13964622
33.19533499	-97.13942282
33.1794665	-97.14037301
33.02343228	-97.09295933
33.16131604	-97.13309777
33.15189498	-97.12832832
33.14693095	-97.14190929
33.02341711	-97.09294374
33.13030607	-97.14376284
33.10896339	-97.13902987
33.09582355	-97.13138378
33.07312265	-97.13132598
33.04837889	-97.12551711
33.12912832	-96.72268171
42.23631843	-71.60376658
42.34284666	-71.55900447
42.34283996	-71.55901115
42.34143966	-71.56025632
42.19218943	-71.85409858
42.3430027	-71.55883216
42.21955489	-71.76182027
42.21939755	-71.76231599
42.19088021	-71.86371042
42.18993801	-71.86870077
41.35656028	-72.56519865
42.07059673	-72.10580824
40.84661738	-111.9424895
42.3754853	-71.11486673
42.29863143	-71.04776012
42.29916701	-71.04804045
42.29790139	-71.04738239
42.26523731	-71.56774687
42.26211361	-71.57371097
42.26128521	-71.57471864
42.14797304	-72.00803435
42.26341288	-71.57190116
42.26318286	-71.5723586
42.16481607	-71.94283317
42.16479766	-71.94281541
42.22951683	-71.61789768
37.76023245	-122.4216878
38.55856617	-121.4862212
42.99760273	-72.47217874
42.85796081	-72.56502805
42.77447936	-72.5631646
42.8286036	-72.56812229
42.8804089	-72.55828471
42.85741713	-72.55859865
42.89077308	-72.55385988
42.9104733	-72.52713697
42.87029003	-72.56174808
43.01211901	-72.47434308
42.99827856	-72.48109184
43.16634116	-72.46153143
43.15170821	-72.46429417
43.13571229	-72.46795704
43.28463729	-72.43126652
43.25504336	-72.44090271
43.21905191	-72.45096699
43.36111316	-72.42450912
43.56931024	-72.38238275
43.49787806	-72.40168263
43.53912328	-72.39377902
43.5982163	-72.35880484
43.59112727	-72.35967376
43.59122809	-72.35993685
43.61517721	-72.34608461
43.42353372	-72.41016098
43.36633121	-72.42047414
43.46404389	-72.40627567
43.51679675	-72.40710675
43.6213131	-72.34785249
43.4586499	-72.40917999
43.36987777	-72.41867779
43.37907587	-72.41764595
43.54903697	-72.39198005
43.57233779	-72.38079945
44.47309371	-73.18273648
44.47230067	-73.18828842
44.43237756	-73.21108316
44.42337092	-73.21203835
44.49108748	-73.17350869
44.4825824	-73.21417267
44.47543009	-73.2083494
44.40836494	-73.22070884
44.48271549	-73.17545667
44.47674859	-73.19823633
44.71337475	-73.28117829
44.53713403	-73.19712408
44.53676371	-73.2026687
44.4983754	-73.17458516
44.49515236	-73.19579371
44.42236662	-73.2153277
44.55527786	-73.18505549
44.39130079	-73.22282447
44.34759151	-73.23997322
44.35981369	-73.236312
44.08997248	-73.30247347
44.33934847	-73.2382821
44.79855648	-73.29236307
44.73880962	-73.29962657
44.64608844	-73.29685993
44.76641818	-73.29018633
44.88323487	-73.27340349
44.73291669	-73.30262916
44.76808187	-73.29198655
44.8508184	-73.26289668
43.35171715	-72.42027304
43.21575271	-72.4478059
43.2832915	-72.43005939
42.13139548	-72.05694963
42.26289993	-71.56519812
42.25220553	-71.58321498
42.25058355	-71.58391874
42.34161252	-71.56018796
42.23013258	-71.61687183
42.22037912	-71.75861445
42.22051535	-71.75814692
42.19149585	-71.86013081
42.15952766	-71.9559749
42.1831653	-71.88288991
42.19195668	-71.85906826
42.18945394	-71.86794984
42.23029027	-71.61644274
42.3414066	-71.56027764
42.24311781	-71.59299534
42.14993582	-71.99250235
42.14567372	-72.01056668
42.14069505	-72.02746171
42.26569151	-71.563697
42.23694941	-71.6029664
42.21999957	-71.76027293
42.26354181	-71.56264373
42.22906233	-71.61994145
42.13056274	-72.05768684
42.12602723	-72.06242344
42.11290966	-72.0774048
42.10599301	-72.07772084
42.0627032	-72.11190891
42.05769136	-72.11558669
42.26031245	-71.57119999
42.24250668	-71.59502452
42.22885527	-71.65759499
42.22864065	-71.65983078
42.16020342	-71.95423977
42.13853003	-72.03260477
42.15334752	-71.98009849
42.23690206	-71.60271368
42.2364456	-71.60410416
42.13011213	-72.04253126
42.09349208	-72.08939447
42.12414427	-72.04538845
42.12098064	-72.05732464
42.16107715	-71.95225404
42.15616798	-71.96628498
42.15439881	-71.97221208
42.19586874	-71.84471314
42.19488056	-71.84699812
42.19507878	-71.8464918
42.14928065	-72.00050681
42.26547306	-71.56355998
42.23957956	-71.59830845
42.23152998	-71.61375678
42.22887391	-71.65078676
42.22881716	-71.65671199
42.21955489	-71.76182027
42.22893092	-71.65478286
42.19348639	-71.85025591
42.26316528	-71.56256781
